session_id,label,task_token_id,previous,token,following,user_id,country,days,client,session,format,time,n_tokens
wbqmEBty05,0,3,jeune,cheval,est,6Iox8M7G,CA,7.265,ios,practice,listen,26,5
qh2J1/VG06,0,3,est,ma,jupe,eTBNG70M,CA,14.111,web,practice,reverse_translate,7,5
ONPhnu/S01,1,3,es,grand,placeholder,9mTsm1vX,CA,8.803,ios,practice,reverse_tap,20,3
l4AsQnBa03,1,2,Des,chaussettes,placeholder,SVXpN0M+,CA,6.027,web,practice,reverse_translate,3,2
//jTRjQS03,0,1,placeholder,J',placeholder,EPxsAfD+,CA,18.747,ios,practice,listen,11,4
fPm43lxg03,1,1,placeholder,Elles,mangent,qtai1ZL7,AU,5.656,android,practice,listen,20,4
WYPGuuuC02,1,5,vous,ou,chez,n+PgzdX5,GB,2.711,android,practice,listen,4,7
kNm6I4Cq05,0,2,Un,homme,cuisine,hPbhjhe1,CA,13.624,android,practice,reverse_translate,28,3
n6dGT71F01,0,1,placeholder,Un,homme,kutd73Ob,AU,0.225,android,practice,reverse_tap,11,2
r5OwcgP303,0,4,il,français,placeholder,+wdtATqR,CA,12,ios,practice,reverse_translate,14,4
7smqQBfX07,0,4,le,chocolat,placeholder,RLW17b5E,AU,5.315,ios,practice,reverse_tap,9,4
6tTpf/2B05,1,1,placeholder,Merci,et,nT3TyToQ,GB,6.452,ios,practice,reverse_tap,6,4
Lh9jBIVM03,0,2,La,pomme,est,JYFs1NZA,CA,2.724,ios,practice,reverse_translate,28,4
stBObIDe02,0,5,une,fille,placeholder,UMkdjtWL,CA,5.458,ios,practice,reverse_translate,17,5
aiDFwH4802,1,1,placeholder,Il,mange,Pq+caqrc,GB,7.107,web,practice,listen,5,2
Svpn2ui601,1,3,sommes,des,enfants,8QLAyeKT,AU,9.372,ios,practice,reverse_tap,22,5
PNGiOs3S02,0,1,placeholder,Le,livre,Imww7CSG,GB,10.224,ios,practice,reverse_tap,6,4
CovSLHZt05,0,2,Un,requin,est,K/voKOZ/,GB,7.144,android,practice,reverse_tap,22,5
ZtZOhX4j03,0,4,tu,un,petit,lgXcEcLg,GB,17.865,android,practice,reverse_translate,35,6
3OtjjhjP04,0,3,a,un,chat,JkJ31O/N,AU,4.563,ios,practice,reverse_tap,6,4
Bx0F6kFh04,0,3,garçon,mange,des,fr6UvdHU,CA,2.118,web,practice,reverse_translate,21,5
PEuE7YZC03,0,1,placeholder,Je,suis,Aicaofcm,CA,6.954,android,practice,reverse_translate,10,3
LqVoUeVs04,0,3,filles,mangent,des,M1Oz89SV,CA,4.457,web,practice,listen,8,5
E8dxBFe/04,1,1,placeholder,Tu,manges,oHtnRGfM,CA,5.833,android,practice,listen,8,5
CRUXm0Rn05,0,4,mange,de,la,JfbIMdK1,CA,15.473,android,practice,reverse_translate,12,6
4MGHcPO202,0,4,est,ma,femme,EcWtVgq7,GB,10.3,ios,practice,reverse_tap,17,5
bYEYLV+A01,0,2,Je,sais,placeholder,EPxsAfD+,CA,9.849,ios,practice,listen,3,2
IH9mIjbM03,0,2,Il,dit,non,EPxsAfD+,CA,16.328,ios,practice,reverse_tap,6,3
gprUQY7V06,0,3,il,vous,plaît,K/voKOZ/,GB,4.093,android,practice,reverse_tap,25,5
QQ+Rd4Di02,0,2,Merci,et,à,ee2ka0za,CA,6.103,web,practice,reverse_translate,16,4
8Vn3nJ6v08,0,1,placeholder,Le,chapeau,8rkubuSo,CA,5.799,ios,practice,reverse_tap,6,6
RWr6x+MV06,0,1,placeholder,Nous,mangeons,NK6KAp7o,CA,18.2,ios,practice,reverse_translate,11,4
3nuPw52W05,0,5,la,viande,placeholder,md4/6AZB,CA,11.261,ios,practice,reverse_translate,16,5
Msp1s0Df07,0,4,au,revoir,placeholder,fr6UvdHU,CA,3.143,web,practice,listen,3,4
fgU7Ls5i10,0,1,placeholder,Un,homme,r4vYj/1U,CA,0.035,web,practice,listen,7,2
7W0V/TRn09,1,2,Nous,aimons,le,Q2AmECqA,GB,1.847,web,practice,listen,31,4
fVLnohfM07,0,4,mange,une,banane,EPxsAfD+,CA,13.114,ios,practice,reverse_tap,34,5
iYQqVhFO02,0,4,du,beurre,placeholder,1lVkmvUf,AU,8.071,web,practice,listen,10,4
cdIK7vML02,0,2,Bref,nous,aimons,EPxsAfD+,CA,19.25,ios,practice,reverse_tap,25,4
k/nvJ03g06,1,3,mangent,du,poisson,EPxsAfD+,CA,13.216,ios,practice,reverse_translate,46,9
SVo3pSPX01,0,2,Sa,robe,placeholder,1IjLkE2N,GB,6.185,ios,practice,listen,4,2
Oidbsw4w05,0,3,comment,ça,va,1LwU/Esa,CA,5.163,web,practice,reverse_translate,20,4
KIsOf4SL05,0,3,a,du,vin,+wdtATqR,CA,8.966,ios,practice,reverse_translate,10,7
KHi9EcOY04,0,3,mange,une,orange,BgWXGb29,AU,7.006,ios,practice,reverse_tap,15,4
2m3Zf9sL06,0,1,placeholder,Oui,s,6Iox8M7G,CA,5.902,web,practice,listen,55,5
GrAELr/w04,0,2,Mes,robes,placeholder,wdprH7z6,CA,5.094,android,practice,reverse_translate,4,2
SlsXl1QD06,1,4,est,large,placeholder,Tjw66jqv,GB,9.123,android,practice,reverse_translate,16,4
kg4s/3KL03,0,1,placeholder,J',placeholder,P0lsX8gx,GB,4.083,android,practice,listen,4,2
F9zawEaP02,0,6,et,un,portefeuille,RLW17b5E,AU,10.9,ios,practice,reverse_tap,11,7
OuQGYSf904,1,3,adore,le,chocolat,FTje5Bhb,GB,8.089,ios,practice,listen,28,5
ecSm3lcr01,1,1,placeholder,Laquelle,placeholder,GEdyZS+r,GB,7.413,android,practice,reverse_translate,16,1
BCWGP2J404,0,3,il,vous,plait,HI7m890h,GB,8.08,ios,practice,reverse_tap,8,4
ImSmbLbH03,0,1,placeholder,Les,jupes,Cv7+fFiF,CA,9.474,ios,practice,reverse_translate,13,2
2mZbvQR304,1,5,une,fille,placeholder,vPVmAJUZ,GB,1.157,ios,practice,reverse_translate,15,5
vKspWZpr07,0,4,son,métier,placeholder,2Pq/5VBt,GB,20.779,ios,practice,reverse_tap,14,4
eea0VUK302,0,3,Dix,neuf,est,lgXcEcLg,GB,9.983,android,practice,reverse_translate,18,6
RLVfpv2Z02,1,3,garçon,lit,un,n+PgzdX5,GB,4.776,android,practice,listen,16,5
30NbD+gU03,0,2,Le,sac,est,3/Upbd5y,AU,6.055,ios,practice,reverse_tap,7,4
9KLfi2hu02,0,1,placeholder,Salut,placeholder,Yn+7VBPX,GB,3.382,ios,practice,reverse_tap,5,1
or2jE+8u01,0,1,placeholder,Bonjour,et,W2X7cq6l,CA,20.047,ios,practice,reverse_tap,4,3
NxwwZvPG02,0,1,placeholder,Les,chaussures,nL/TvjBl,GB,7.165,android,practice,reverse_tap,2,2
Jb///EHl02,1,3,avons,une,pomme,+5fX8ua2,CA,0.318,android,practice,listen,46,4
hfFR0NdR01,0,1,placeholder,Un,repas,6xoa3KDG,CA,5.946,ios,practice,reverse_tap,2667,2
WTq+uZAC02,1,6,et,des,pommes,RLW17b5E,AU,7.003,ios,practice,reverse_translate,50,7
3lPUxSku04,0,1,placeholder,La,fourmi,nT3TyToQ,GB,10.71,ios,practice,reverse_tap,9,5
L5Vm5mHR03,1,2,Un,enfant,placeholder,KPHN1r/s,AU,10.459,ios,practice,listen,21,2
LAx4n6kx01,0,2,Comme,vous,savez,3RQ0o5E1,GB,3.271,ios,practice,listen,15,3
YR4mqtSI02,1,2,L,homme,placeholder,O0t/9yEI,AU,0.467,web,practice,listen,29,2
RmwNLgPa01,0,2,Ces,enfants,mangent,8rkubuSo,CA,13.222,ios,practice,reverse_tap,5,3
g7gV4cFs05,0,6,les,légumes,placeholder,eTUevpJv,GB,16.979,web,practice,reverse_translate,61,6
UqZLHboC04,0,2,J,aime,manger,aj0jU5rP,GB,5.989,ios,practice,reverse_translate,38,3
STsxvhh+03,0,6,les,enfants,ont,EcWtVgq7,GB,13.497,ios,practice,reverse_translate,38,9
qBoLtsvo06,1,4,et,la,lettre,CIoaxd3X,CA,0.816,android,practice,reverse_translate,18,7
wvSjsac905,0,4,est,rouge,placeholder,RLW17b5E,AU,2.34,ios,practice,reverse_tap,12,4
Z8maLKU507,0,3,à,demain,placeholder,KtxUcnNC,GB,12.551,web,practice,listen,21,3
80SxaL3+01,1,1,placeholder,Des,chaussettes,a3LGhMnp,GB,5.017,ios,practice,reverse_translate,15,2
WsVFfXi902,0,1,placeholder,La,casquette,qofjqk+L,CA,5.856,ios,practice,listen,10,4
fCqtc9eT06,0,1,placeholder,Qui,mange,fr6UvdHU,CA,3.998,web,practice,reverse_translate,6,2
+6wm+kDu06,0,5,lait,et,le,eTUevpJv,GB,12.94,web,practice,listen,102,7
fHxbOJX002,0,1,placeholder,Merci,au,JYFs1NZA,CA,7.086,ios,practice,reverse_tap,5,3
9PP23j+d06,0,3,livres,sont,rouges,6Iox8M7G,CA,4.303,ios,practice,reverse_tap,5,4
NMn0+ydG02,0,1,placeholder,Merci,placeholder,BxTBJZZp,AU,6.251,ios,practice,listen,3,1
vdvx0iGi05,0,5,la,femme,placeholder,FTje5Bhb,GB,0.812,ios,practice,reverse_translate,23,5
Fr4b11Pu01,0,1,placeholder,Un,homme,LVy9MbQp,GB,1.028,ios,practice,reverse_tap,3,2
mPLOJQfx02,0,2,Je,suis,riche,61h08LnG,AU,0.4,ios,practice,reverse_tap,7,3
f48kOHmi02,0,2,S,il,vous,YlSYUlRN,CA,0.227,web,practice,reverse_translate,6,4
6cSRmQVS04,0,3,mange,la,baguette,8rkubuSo,CA,2.698,ios,practice,reverse_tap,17,4
lK+aNFkr01,0,2,L,animal,placeholder,u3QaXTK0,CA,5.315,ios,practice,listen,18,2
s087jbL903,0,1,placeholder,Un,cheval,GIYQ1bA5,GB,11.007,android,practice,reverse_tap,3,2
EDkxCXFL06,0,1,placeholder,La,casquette,6Iox8M7G,CA,10.984,web,practice,listen,6,2
ZcLxiFl+05,1,1,placeholder,Elles,mangent,sSDLQFSD,GB,5.554,ios,practice,reverse_translate,14,2
e37OBTbc05,0,3,robe,est,rouge,nN9pY9QH,CA,6.952,android,practice,reverse_translate,14,4
dQXKcQk601,0,1,placeholder,Le,loup,+t+Ip+5W,GB,5.13,android,practice,reverse_translate,16,4
PM0VINLE04,0,1,placeholder,À,demain,NFW2JtY+,GB,2.122,ios,practice,reverse_tap,14,2
XpV9xFPd05,0,1,placeholder,Un,cheval,NK6KAp7o,CA,11.173,ios,practice,listen,7,2
1xzwZqGO05,0,1,placeholder,C',placeholder,r4vYj/1U,CA,13.76,web,practice,reverse_translate,12,5
YCw5JNX802,0,1,placeholder,Je,mange,T79+ghlW,CA,1.101,web,practice,reverse_translate,21,7
3aDN0blU04,0,3,avons,du,café,FEgf4Gv8,GB,12.255,android,practice,reverse_translate,18,4
KfuDehfp02,0,4,ce,menu,placeholder,H/hvB1dH,CA,3.79,ios,practice,reverse_tap,8,4
dkBHzX3901,0,1,placeholder,Quoi,placeholder,SmJ3JQha,CA,16.239,ios,practice,reverse_tap,4,1
0DPtNtFw04,1,1,placeholder,C',placeholder,8rkubuSo,CA,7.286,ios,practice,listen,47,7
pXdLAma204,0,1,placeholder,Merci,et,RLW17b5E,AU,2.923,ios,practice,reverse_tap,12,4
ddFiRpkv02,0,3,aime,griller,la,qtai1ZL7,AU,20.974,android,practice,reverse_tap,16,5
nwWaD+tD01,0,1,placeholder,Qui,placeholder,fr6UvdHU,CA,4.871,web,practice,listen,1,1
vhgeRAzt07,0,1,placeholder,Je,suis,qtai1ZL7,AU,9.137,android,practice,listen,6,4
NJlKjQOa05,0,3,chat,mange,la,6Iox8M7G,CA,8.148,web,practice,reverse_translate,18,5
CRuiNzUT04,0,1,placeholder,Le,vin,eTUevpJv,GB,14.145,web,practice,listen,15,3
/wNkKMLI01,0,1,placeholder,Les,pommes,1lVkmvUf,AU,6.062,web,practice,listen,27,4
YCw5JNX805,0,6,la,soupe,placeholder,T79+ghlW,CA,1.101,web,practice,reverse_translate,43,6
EYy15tBd03,0,1,placeholder,Le,chat,WfjtrxmT,CA,12.504,ios,practice,reverse_tap,8,4
UlUNXOae04,0,1,placeholder,Les,garçons,+5fX8ua2,CA,3.256,android,practice,reverse_translate,15,4
L5Vm5mHR06,0,4,une,fille,placeholder,KPHN1r/s,AU,10.459,ios,practice,reverse_translate,11,4
W5H/C4C005,0,3,manteau,est,rouge,/pH2wa8f,GB,2.607,ios,practice,reverse_translate,12,4
aBcS6ntb06,0,1,placeholder,La,femme,Imww7CSG,GB,21.007,ios,practice,reverse_translate,9,4
v5ioR8TE03,1,9,ce,juste,toi,pkNOPOlH,GB,9.2,ios,practice,reverse_translate,59,10
xSXSBytb05,0,4,une,tomate,placeholder,0pLKRQcf,AU,2.811,ios,practice,reverse_tap,6,4
RK6RKbnd03,0,2,J,aime,le,qtai1ZL7,AU,13.053,android,practice,reverse_tap,18,7
73ngsap201,0,1,placeholder,Le,garçon,VSJs0MBg,CA,8.078,ios,practice,reverse_translate,7,2
Ytrbxjl+02,1,3,Est,ce,que,e2+N+vow,CA,8.385,ios,practice,listen,39,9
RLSxaY+O08,0,3,mangent,une,fraise,6Iox8M7G,CA,4.308,ios,practice,reverse_tap,27,4
bzX07SDv02,0,2,Ma,jupe,placeholder,fr6UvdHU,CA,3.015,web,practice,listen,3,2
Ajy0Ub+q01,1,2,L,animal,placeholder,KbSmnBeq,CA,11.674,web,practice,listen,3,2
1jVQhqMd07,0,2,La,fille,est,gWqrlkTc,AU,8.885,ios,practice,reverse_tap,8,4
6QdUPquy02,1,1,placeholder,L',placeholder,GzCqsB8P,CA,5.442,ios,practice,listen,7,2
3R8H9Rd+01,1,4,est,orange,placeholder,CsditdrN,CA,14.974,web,practice,reverse_translate,7,4
fYY+NXj407,0,1,placeholder,Les,femmes,KPHN1r/s,AU,9.4,ios,practice,reverse_tap,7,3
HNnqGPx101,0,1,placeholder,Le,sac,e2+N+vow,CA,12.673,ios,practice,reverse_translate,4,4
pjk45NxK03,0,3,fromage,et,le,+t+Ip+5W,GB,9.18,android,practice,reverse_translate,9,5
ondrLMid03,0,5,un,animal,placeholder,6Iox8M7G,CA,2.069,ios,practice,reverse_tap,15,5
ZngsgrQf01,1,2,Il,mange,cela,EPxsAfD+,CA,12.793,ios,practice,listen,1,3
EEmsZcKR02,0,2,Les,femmes,placeholder,Pq+caqrc,GB,6.091,ios,practice,reverse_tap,1,2
WjciZQ8506,1,3,êtes,grandes,placeholder,M1Oz89SV,CA,3.436,web,practice,listen,10,3
CxYtpe9K01,0,3,garçon,ou,une,NGcpmWF6,CA,9.425,ios,practice,reverse_tap,9,5
+3W5j+o805,0,1,placeholder,Son,poivre,c3hoXbEY,GB,5.387,ios,practice,reverse_translate,12,4
7xKFFM3b04,1,4,est,énorme,placeholder,fxc6ud70,AU,9.979,ios,practice,reverse_translate,21,4
1sMb744c08,1,2,Je,mange,une,RLW17b5E,AU,2.262,ios,practice,reverse_translate,36,4
WOW9WqDZ06,0,2,Non,merci,placeholder,dCOYdqWk,GB,20.968,android,practice,reverse_tap,4,2
yEj8RE6h02,0,4,un,homme,placeholder,yWyIHnfa,AU,6.541,ios,practice,reverse_tap,10,4
1WF1im3W02,0,1,placeholder,Le,costume,JkJ31O/N,AU,1.785,ios,practice,reverse_tap,2,2
eudRnH9106,0,4,mange,un,bonbon,SVXpN0M+,CA,3.961,web,practice,reverse_translate,14,5
nQ0f1id404,1,4,mangent,une,pomme,1lVkmvUf,AU,6.035,ios,practice,reverse_translate,5,5
+wZzRfQq03,1,3,aime,manger,des,4Oxfq4c1,GB,9.045,ios,practice,reverse_translate,30,5
hxRuD6WP05,0,4,sont,calmes,et,EcWtVgq7,GB,11.552,ios,practice,reverse_tap,11,6
s+zornnJ06,1,1,placeholder,D',placeholder,LKo9j8Iu,CA,3.975,ios,practice,reverse_tap,3,2
+wvmjJZZ09,0,3,sont,riches,placeholder,ujH0P02R,AU,1.386,ios,practice,reverse_tap,7,3
5BhAhiGV06,0,2,La,chatte,et,Imww7CSG,GB,21.003,ios,practice,reverse_tap,6,5
SlsXl1QD03,0,2,C,est,énorme,Tjw66jqv,GB,9.123,android,practice,reverse_tap,2,3
BZm8EiFn02,0,3,canard,noir,mange,e0HHus1F,CA,5.001,android,practice,listen,24,6
lXYxxpMq02,0,4,son,portefeuille,placeholder,eTUevpJv,GB,12.929,web,practice,listen,30,4
tYazsQ2R07,0,8,mangent,du,poisson,1lVkmvUf,AU,9.042,ios,practice,listen,26,9
7y1k8m+u03,1,5,un,garçon,placeholder,KtxUcnNC,GB,20.008,web,practice,listen,9,5
cRnbC8GW01,1,3,bœuf,est,froid,qtai1ZL7,AU,6.196,android,practice,listen,26,4
rbuuvQvm03,1,3,est,une,grande,2Pq/5VBt,GB,7.677,ios,practice,reverse_translate,2,5
V2eKWP0601,0,2,Les,légumes,et,qtai1ZL7,AU,15.132,android,practice,reverse_tap,11,5
d5HGv7Y603,0,1,placeholder,Sa,robe,2/icVTA6,CA,7.342,ios,practice,listen,25,2
9A/R8f0m01,0,4,des,baguettes,placeholder,BMF+IPqh,CA,11.077,android,practice,reverse_translate,43,4
F6Go6FrU06,0,5,vous,plaît,placeholder,6Iox8M7G,CA,2.005,web,practice,reverse_translate,12,5
vC8OOdlf01,0,1,placeholder,Les,filles,K/voKOZ/,GB,2.546,android,practice,reverse_tap,8,2
Nb/B7z6C07,0,1,placeholder,Elle,boit,1lVkmvUf,AU,7.972,ios,practice,listen,7,5
dNBzsgUV01,0,2,Les,jupes,placeholder,klGS2CWu,CA,11.174,ios,practice,reverse_translate,6,2
rroFktyf01,0,3,poisson,est,bleu,sIO+z+Kz,CA,17.824,android,practice,reverse_translate,7,4
D1X7Px9P08,0,2,L,enfant,placeholder,FpCvUOun,GB,0.308,ios,practice,listen,7,2
5PAdrxte02,0,4,un,garçon,placeholder,rUv0IIYN,AU,10.85,ios,practice,reverse_tap,14,4
LZrc5Ojv01,0,2,Un,cheval,placeholder,Yn+7VBPX,GB,5.084,ios,practice,reverse_tap,2,2
5/JlDIlD02,0,2,Ça,va,placeholder,rUv0IIYN,AU,16.201,ios,practice,listen,15,2
XzYBRQFt03,0,1,placeholder,Tu,manges,T47exPfc,GB,3.025,ios,practice,reverse_translate,3134,4
19FT0Jy505,0,3,suis,au,bureau,lgXcEcLg,GB,14.883,android,practice,reverse_translate,31,4
N/ETORyY06,0,3,placeholder,-,placeholder,Tjw66jqv,GB,4.533,android,practice,reverse_translate,38,7
36RFvW2106,0,5,plaît,non,placeholder,fr6UvdHU,CA,1.076,web,practice,listen,8,5
RE06K7J307,0,3,es,un,homme,fr6UvdHU,CA,1.085,web,practice,listen,30,4
BxGU9GXk04,0,1,placeholder,Ça,va,1QNKoPhc,CA,10.536,web,practice,listen,5,2
+wEgk6F502,0,5,un,animal,placeholder,RLW17b5E,AU,9.872,ios,practice,listen,54,5
wiBPt3gc01,0,1,placeholder,Le,bonbon,1QNKoPhc,CA,3.512,web,practice,reverse_translate,9,4
nzzq54Lr01,0,2,Les,jupes,placeholder,qmSbCmJA,CA,7.352,ios,practice,reverse_translate,17,2
Oj3jpZ6a05,0,3,es,riche,placeholder,SVXpN0M+,CA,0.593,web,practice,reverse_translate,7,3
/5s/LV1901,0,2,Le,lion,placeholder,+wdtATqR,CA,11.157,ios,practice,listen,8,2
Sg3J3bGj02,0,1,placeholder,Les,garçons,Tjw66jqv,GB,13.093,android,practice,reverse_translate,19,5
7PXKV4vy07,0,1,placeholder,J',placeholder,JYFs1NZA,CA,7.742,ios,practice,listen,12,4
WOndFH0A04,0,2,Les,canards,mangent,6Iox8M7G,CA,3.271,ios,practice,reverse_tap,10,5
INDIZNc406,1,1,placeholder,D',placeholder,vYxH8L22,GB,1.79,ios,practice,reverse_tap,2,2
s6lMTY/E01,1,1,placeholder,Ton,cochon,ywSvsXO1,GB,9.826,ios,practice,reverse_translate,15,4
dJP0Ukh203,0,1,placeholder,Il,lit,Aicaofcm,CA,5.944,android,practice,reverse_translate,9,4
lu02531z02,0,1,placeholder,Les,filles,JkJ31O/N,AU,0.045,ios,practice,reverse_tap,9,2
1tFh2whK02,1,1,placeholder,Laquelle,placeholder,eTBNG70M,CA,17.191,web,practice,reverse_translate,4,1
MUFgQv6X08,0,4,mange,du,pain,RLW17b5E,AU,5.277,ios,practice,reverse_tap,22,5
Qg73hAEi06,1,5,chemises,roses,placeholder,Yn+7VBPX,GB,12.506,web,practice,listen,19,5
K/NEH34B04,0,1,placeholder,L',placeholder,JYFs1NZA,CA,14.211,ios,practice,reverse_translate,18,5
UN7CsnDX01,0,1,placeholder,Comment,placeholder,rUv0IIYN,AU,16.36,ios,practice,reverse_tap,4,1
sU4mKZ3i05,1,2,D,accord,placeholder,B9nlTGVN,AU,0.812,ios,practice,reverse_translate,20,2
/qENaSob02,0,1,placeholder,Un,cheval,J15ZK+H/,AU,13.716,ios,practice,listen,7,2
ZHgb+6vv04,0,3,filles,et,les,P0lsX8gx,GB,0.302,web,practice,reverse_translate,12,5
U9JDjdmh02,0,3,est,calme,placeholder,TjZUBTqf,AU,7.126,ios,practice,reverse_tap,12,3
KnwU7t/901,0,1,placeholder,Il,neige,qtai1ZL7,AU,16.035,android,practice,listen,8,2
5IO04rCq03,0,3,propose,du,thé,eTUevpJv,GB,10.005,web,practice,reverse_translate,41,4
FbDfnpAn01,0,1,placeholder,Je,mange,qR2Tn1bs,AU,12.241,android,practice,reverse_translate,16,4
AX1xbdBq01,1,2,Une,femme,placeholder,NK6KAp7o,CA,0.198,ios,practice,listen,7,2
fTh1uafD06,0,3,sont,riches,placeholder,/pH2wa8f,GB,1.911,ios,practice,reverse_translate,13,3
n9pE1jZ/04,1,4,mange,de,la,Tjw66jqv,GB,4.064,android,practice,reverse_translate,10,6
GHtm9OXO03,0,1,placeholder,C',placeholder,Imww7CSG,GB,20.044,ios,practice,reverse_tap,10,3
SI/tBjF803,1,3,aime,manger,une,KPHN1r/s,AU,10.478,ios,practice,listen,24,5
K5dcKUk/05,0,2,Je,mange,des,6Iox8M7G,CA,8.169,web,practice,reverse_translate,15,4
hxKqNRfq05,0,3,femme,est,jolie,eTBNG70M,CA,11.2,web,practice,listen,6,4
BCWGP2J401,0,1,placeholder,Non,placeholder,HI7m890h,GB,8.08,ios,practice,reverse_tap,4,1
Mtl47SCz07,0,1,placeholder,Oui,placeholder,klGS2CWu,CA,13.102,ios,practice,listen,2,1
6qwobvgc02,0,2,Les,livres,placeholder,n8kObVt2,GB,3.458,ios,practice,reverse_tap,2,2
IDofOlf205,0,3,homme,mange,de,aj0jU5rP,GB,18.171,ios,practice,listen,14,6
qGox433O02,0,2,Les,filles,sont,5CH4np96,GB,9.722,android,practice,reverse_translate,12,4
wYK5E/kO04,1,2,Oui,la,poule,RLW17b5E,AU,4.079,ios,practice,listen,86,6
+eyFLQch04,0,3,es,calme,placeholder,T47exPfc,GB,5.698,ios,practice,reverse_tap,3,3
mxhfjge+02,0,5,des,sandwichs,placeholder,/TLPIa66,CA,12.998,web,practice,listen,26,5
MF1N+7zo01,0,3,mangent,les,crêpes,6Iox8M7G,CA,2.949,web,practice,reverse_translate,36,4
t+65sj8K05,1,7,des,pommes,placeholder,2Pq/5VBt,GB,14.971,ios,practice,reverse_translate,23,7
1hHe8Fl205,0,7,t,il,placeholder,r4vYj/1U,CA,16.043,web,practice,reverse_translate,13,7
v6v8surD03,0,3,a,une,veste,JkJ31O/N,AU,2.69,ios,practice,listen,17,4
GEFYxQfl01,0,2,Le,chat,placeholder,b1x+XszV,CA,25.109,android,practice,reverse_tap,2,2
AD6qhzMB05,0,4,a,une,jolie,ufYlYaO/,CA,16.766,web,practice,listen,26,7
2PZbP9G109,0,1,placeholder,J',placeholder,2Pq/5VBt,GB,19.761,ios,practice,reverse_tap,6,7
BROAOWdC07,0,1,placeholder,Salut,placeholder,fr6UvdHU,CA,0.314,web,practice,listen,2,1
/nhiIHgs02,0,1,placeholder,J',placeholder,0w7g6d8C,AU,9.478,android,practice,reverse_translate,13,4
gm1zIJAM07,0,5,est,grand,placeholder,JYFs1NZA,CA,14.217,ios,practice,listen,18,5
Cbz7fUuv02,1,3,et,un,chien,RLW17b5E,AU,7.236,ios,practice,listen,38,7
CrxpPMKQ03,1,2,Le,bœuf,est,EPxsAfD+,CA,4.845,ios,practice,reverse_translate,8,4
E+Rna6PM09,0,2,Je,mange,des,fr6UvdHU,CA,1.067,web,practice,reverse_translate,18,4
u/6gd8g102,0,1,placeholder,Je,suis,2Pq/5VBt,GB,14.988,ios,practice,reverse_tap,3,3
bQVrVE4a07,0,4,et,à,demain,+wdtATqR,CA,4.011,ios,practice,reverse_translate,17,5
ZxxaG2oO01,0,2,S,il,vous,fr6UvdHU,CA,4.265,web,practice,reverse_translate,6,4
Apumpc1d04,0,2,Il,a,du,NFW2JtY+,GB,2.149,ios,practice,reverse_tap,5,4
42bTLCFp02,0,1,placeholder,L',placeholder,Imww7CSG,GB,14.008,ios,practice,reverse_tap,8,4
W4q7bWXB07,0,1,placeholder,Elle,lit,nl3zUIfm,CA,10.395,web,practice,listen,4,4
PhHllh4L02,1,1,placeholder,La,femme,fxc6ud70,AU,0.213,ios,practice,reverse_tap,3,2
dTB8OFgq03,0,1,placeholder,Ça,va,6Iox8M7G,CA,4.324,ios,practice,reverse_tap,8,3
gec2gBPZ07,0,2,Elle,mange,et,P0lsX8gx,GB,0.046,web,practice,reverse_translate,12,5
1zhAThei09,1,4,un,chapeau,marron,9CPStnaz,AU,8,web,practice,reverse_translate,12,5
rE8Av7l607,0,3,merci,beaucoup,placeholder,6Iox8M7G,CA,2.092,ios,practice,reverse_tap,6,3
RLVfpv2Z01,1,2,Ces,enfants,mangent,n+PgzdX5,GB,4.776,android,practice,reverse_translate,12,3
DLAvdVyd06,0,1,placeholder,La,femme,aj0jU5rP,GB,9.946,ios,practice,reverse_translate,9,5
xezNs7cl07,0,3,mangeons,de,la,qtai1ZL7,AU,9.124,android,practice,reverse_translate,17,5
7e/XQ/gk10,0,4,un,nouveau,chapeau,+wdtATqR,CA,15.323,ios,practice,reverse_translate,7,5
RErg1wpU03,0,2,Je,suis,grande,fr6UvdHU,CA,1.073,web,practice,reverse_translate,7,3
XtkDNcKG02,0,2,Un,garçon,ou,9CPStnaz,AU,9.154,web,practice,reverse_translate,18,5
fYY+NXj406,1,2,Je,bois,de,KPHN1r/s,AU,9.4,ios,practice,listen,42,9
X9LEr9rd04,1,4,doivent,boire,placeholder,fr6UvdHU,CA,3.131,web,practice,reverse_translate,70,4
6Gd5Svdm04,0,2,Le,garçon,placeholder,LVy9MbQp,GB,1.026,ios,practice,reverse_tap,6,2
UgJVANXk06,1,4,pouvoir,faire,ça,EPxsAfD+,CA,13.766,ios,practice,listen,1,5
YxCnRvu002,1,1,placeholder,C',placeholder,P0lsX8gx,GB,7.145,web,practice,reverse_translate,4,4
UgTpskEz07,0,2,Nous,achetons,des,fr6UvdHU,CA,3.139,web,practice,reverse_translate,19,5
xSXSBytb08,0,5,de,la,viande,0pLKRQcf,AU,2.811,ios,practice,listen,47,6
GzNxJJLs04,0,3,avons,un,chien,eTUevpJv,GB,14.139,web,practice,listen,99,7
wwIpRkPW02,0,1,placeholder,Le,sac,WfjtrxmT,CA,11.072,ios,practice,reverse_translate,9,4
Maa5TGSD03,0,4,un,garçon,placeholder,q9gPdvwm,AU,5.365,ios,practice,reverse_tap,8,4
nR+40bS/07,0,2,Un,chat,placeholder,W2X7cq6l,CA,0.96,ios,practice,reverse_tap,4,2
sJ3sNauV06,0,2,Ton,pantalon,placeholder,Tjw66jqv,GB,5.934,android,practice,reverse_tap,1,2
